Dish_id,Dish_name,menu_page_id,price,Menu_id,Menupage_id,event,place,physical_description,notes,date
83,Mashed potatoes,34085,,23602,34085,LUNCHEON,,"CARD; 4,25 X 6.5;",FLAG; PRICED WINE LIST ON BAKC;,1898-12-11T00:00:00Z
83,Mashed potatoes,34131,,23619,34131,DINNER,FL,CARD; ILLUS; COL; 4.75X9;,HOTEL SEAL AT TOP OF MENU;,1901-03-16T00:00:00Z
83,Mashed potatoes,34145,,23624,34145,DINNER,,CARD; 5 X 9;,LOGO; SWIMMING POOL AND MUSIC;,1901-03-05T00:00:00Z
83,Mashed potatoes,34149,,23626,34149,DINNER,FL,CARD; 5 X 9;,LOGO,1901-01-28T00:00:00Z
83,Mashed potatoes,34151,,23627,34151,LUNCHEON,RI,CARD;ILL;COL;5X8;,PSEUDO-CREST ON UPPER LEFT;,1899-08-29T00:00:00Z
83,Mashed potatoes,34153,,23628,34153,DINNER,FL,BROADSIDE; COL. EMBLEM; 5 X 9;,,1901-02-03T00:00:00Z
83,Mashed potatoes,34207,0.1,23639,34207,MENU,STEAMER PILGRIM,FOLDER; 6.0X8.5; ILLUS; COL;,"ILLUS: STEAMSHIP PRISCILLA WITH FLAGS FLYING AND NOTE ""THE IDEAL METHOD;; 13 MEDALLIONS ARRANGED IN OVAL, EACH DEPICTING A METHOD OF TRANSPORTATION; STREAMER WITH NOTE: ""A STUDY IN TRANSPORTATION""; PRICED WINE LIST, PRICES QUOTED FOR PINTS AND QUARTS; MIN",1900-01-23T00:00:00Z
83,Mashed potatoes,34223,,23645,34223,DINNER,,FOLDER; ILLUS; 4.5 X 7.25;,,1901-03-09T00:00:00Z
83,Mashed potatoes,34240,,23651,34240,DINNER MENU,"SHELTER ISLAND; HARTFORD, CT.",FOL; ILLUS; 5 x 6.5;,SCENIC DRAWINGS ON FRONT & BACK; INCLUDES PRICED WINE LIST; HOURS FOR NURSES & CHILDREN,1881-07-28T00:00:00Z
83,Mashed potatoes,3433,0.15,13584,3433,THANKSGIVING DINNER,"MADISON AVE & 42ND ST,NY",CARD;ILLUS;6X9.5;,,1900-11-29T00:00:00Z
83,Mashed potatoes,34399,,23686,34399,SUNDAY DINNER,"FARGO,ND",CARD;ILLUS;COL;5.5X8.5;,,1899-03-19T00:00:00Z
83,Mashed potatoes,34401,0.2,23687,34401,"DAILY MENU, LUNCHEON","70 AND 72 WEST 46TH STREET, NEW YORK CITY",CARD; ILLUS; 3.5X6.5;,PHOTO OF HOTEL; BACK OF CARD CAN BE USED AS A POST CARD;,1907-02-10T00:00:00Z
83,Mashed potatoes,34445,,23699,34445,DINNER,RI,CARD;ILL;COL;5X8;,PSEUDO-CREST ON UPPER LEFT;,1899-08-27T00:00:00Z
83,Mashed potatoes,34451,0.2,23701,34451,DINNER,WEST 46 ST.NYC;,BROADIDE;COL;5.5X8.5;,ALL ITEMS PRICED ;,1907-10-08T00:00:00Z
83,Mashed potatoes,34459,,23704,34459,DINNER,PA,CARD; 5.5X9.25,,1890-05-06T00:00:00Z
83,Mashed potatoes,34489,,23714,34489,LUNCHEON,FL,CARD; ILLUS; COL; 4.5X8.75;,HOTEL SEAL AT TOP OF MENU;,1901-03-12T00:00:00Z
83,Mashed potatoes,34497,0.05,23718,34497,LUNCH &/OR DINNER,OH,BROADSIDE; ILLUS; COL; 5.25 X 7.75;,PRICES FOR EACH ITEM LISTED;,1901-02-02T00:00:00Z
83,Mashed potatoes,34557,,23734,34557,LUNCHEON,NY,CARD; 5.5 X 8.25;,ENTWINED INITIALS IN RED; MEAL HOURS NOTED;,1900-01-21T00:00:00Z
83,Mashed potatoes,34682,,23761,34682,LUNCHEON,FL,CARD; COL; 4.5 X 7;,LOGO; GREEN STOCK;,1901-03-06T00:00:00Z
83,Mashed potatoes,34706,,23766,34706,"DAILY MENU, DINNER",ME,CARD; 4.5X6.75;,SPON AND PL NOTED BY FEB;,1905-08-25T00:00:00Z
83,Mashed potatoes,3473,,13600,3473,EVENING MEAL,"WACO, TEXAS",CARD; ILLUS; 4.5X7.5;,"ILLUS, PHOTOS OF POST OFFICE;",1900-06-30T00:00:00Z
83,Mashed potatoes,34766,,23780,34766,EASTER DINNER,"STANWIX HALL, ALBANY,N.Y.",CARD; ILL; 5.5X7.25;,ILLUSTRATED BY TWO BIRDS ON EITHER SIDE OF A RIBBONED WISHBONE;,1893-04-02T00:00:00Z
83,Mashed potatoes,3477,,13602,3477,NOON DINNER,"PUT IN BAY ISLAND, OH",FOLDER; ILLUS; COL; 4.75X6;,TABLE D'HOTE DINNER MENU; DECORATIVE WREATH;,1900-07-01T00:00:00Z
83,Mashed potatoes,348,,12527,348,DINNER,,CARD; ILLUS; COL; 4.5X6.5;,"PRICED WINE, TOBACCO LIST ON BACK; CUNARD STEAMSHIP CO. FLAG AT TOP;",1900-02-26T00:00:00Z
83,Mashed potatoes,34830,,23795,34830,NEW YEAR'S DINNER,CA,FOLDER; ILLUS; 4.75X5.75;,,1907-01-01T00:00:00Z
83,Mashed potatoes,34854,,23800,34854,LUNCHEON,FL,CARD; 4 X 7.5;,LOGO;,1901-03-18T00:00:00Z
83,Mashed potatoes,34854,,23800,34854,LUNCHEON,FL,CARD; 4 X 7.5;,LOGO;,1901-03-18T00:00:00Z
83,Mashed potatoes,34894,,23813,34894,FOURTH OF JULY DINNER,"OLD POINT COMFORT,VA",CARD;ILL;COL;5X8;,"SAME FOURTH OF JULY CARD AS 1899-499 FROM ASHEVILLE,NC;",1899-07-04T00:00:00Z
83,Mashed potatoes,34896,,23814,34896,RAYMOND EXCURSION PARTY,IL,FOLDER;ILL;4 1/2X7,FRONT COVER ILLUSTRATED;INSIDE COVER HOTEL ILLUSTRATED;WINE LIST ON BACK COVER.,1883-04-08T00:00:00Z
83,Mashed potatoes,3490,0.15,13606,3490,PAN-AMERICAN RESTAURANT CO.,NY,FOLDER;ILLUS; 8.5 X 13;,"PRICED MENU AND WINE LIST; ILLUS. OF GERMAN VILLAGE, ALT NURNBERG (PART OF FAIR?); DATE HANDWRITTEN BY FEB; NOTATION ""FROM MISS LEAVITT"";",1901-05-24T00:00:00Z
83,Mashed potatoes,34908,,23816,34908,DINNER,FL,BROADSIDE; COL; 5 X 9;,,1901-02-24T00:00:00Z
83,Mashed potatoes,34926,,23821,34926,DINNER,FL,CARD; 5 X 9;,LOGO; ARTISTS' RECEPTION IN EVENING; NOTE ABOUT PURITY OF WATER;,1901-02-15T00:00:00Z
83,Mashed potatoes,34928,,23822,34928,LUNCHEON,FL,CARD; ILLUS; COL; 4.5X6.75;,HOTEL SEAL AT TOP;,1901-03-13T00:00:00Z
83,Mashed potatoes,34954,,23830,34954,DINNER,FL,BROADSIDE; HOTEL EMBLEM; COL; 5 X 9;,,1901-03-24T00:00:00Z
83,Mashed potatoes,3497,,13608,3497,NOON DINNER,OH,CARD; ILLUS; COL; 4.5X6.5;,TABLE D'HOTE MENU; HOTEL SEAL AT TOP OF MENU;,1900-08-04T00:00:00Z
83,Mashed potatoes,350,,12528,350,LUNCHEON,,CARD; ILLUS; COL; 4.5X6.5;,"PRICED WINE, TOBACCO LIST ON BACK; CUNARD STEAMSHIP CO. FLAG AT TOP;",1900-02-26T00:00:00Z
83,Mashed potatoes,3501,,13610,3501,EVENING DINNER,OH,CARD; ILLUS; COL; 4.5X6.5;,TABLE D'HOTE MENU; HOTEL SEAL AT TOP OF MENU;,1900-08-08T00:00:00Z
83,Mashed potatoes,35023,,23849,35023,WASHINGTON'S BIRTHDAY,"TAMPA BAY, FL",BOOKLET; ILLUS; COL; 6X8.5;,INCLUDES PROGRAMME; LITERARY QUOTATIONS; CHERRY TREE SKETCHES & CHERRY PIE BEING PLACED IN OVEN; WASHINGTON BUST ON SEPARATE PAGE; SILK CORD ATTACHMENT;,1901-02-22T00:00:00Z
83,Mashed potatoes,35061,,23858,35061,LUNCH,FL,BROADSIDE;ILL;COL;4.5X7;,HOTEL EMBLEM;,1901-03-28T00:00:00Z
83,Mashed potatoes,35069,,23862,35069,LUNCHEON,,CARD; 4.25X6.75; ILLUS; COL;,"ILLUS, RED FLAG WITH BRITISH LION HOLDING GLOBE OF THE WORLD; PRICED WINE LIST;",1900-02-11T00:00:00Z
83,Mashed potatoes,35075,,23865,35075,LAUNCHING OF ABOVE,"HOTEL CHAMBERLIN, FT MONROE, KY",CARD; ILLUS; COL; 4.75 X 7;,BLUE PRINT; FLAG; CHAMPAGNE;,1898-03-24T00:00:00Z
83,Mashed potatoes,35081,,23868,35081,LUNCHEON,FL,CARD; ILLUS; COL; 4X7.5;,HOTEL SEAL AT TOP OF MENU; FISH GLOSSARY ON BACK OF MENU;,1901-03-02T00:00:00Z
83,Mashed potatoes,35129,0.25,23880,35129,DINNER,,BROADSHEET; 6X8.75;,"PRINTED IN ENGLISH ON ONE SIDE, FRENCH ON THE OTHER;",1900-01-11T00:00:00Z
83,Mashed potatoes,35131,,23881,35131,DINNER,"NARAGANSETT PIER, RI",CARD; 5 X 8;,CREST; STATEMENT THAT ALL DRINKING AND COOKING WATER COMES FROM GLADSTONE SPRING;,1899-07-17T00:00:00Z
83,Mashed potatoes,35133,,23882,35133,LUNCH,,BROADSIDE; COL; 4.5 X 7;,,1901-02-19T00:00:00Z
83,Mashed potatoes,35137,,23884,35137,LUNCHEON,RI,CARD;ILL;COL;5X7;,,1899-08-27T00:00:00Z
83,Mashed potatoes,35163,,23895,35163,FOURTH OF JULY DINNER,"[GLOUCESTER,MASS]",FOLDER; 4X5,"HANDWRITTEN ""GIFT OF W.C.GREEN""ON FRONT COVER,GLOUCESTER, MASS JON MENU CARD",1888-07-04T00:00:00Z
83,Mashed potatoes,35171,,23898,35171,MITTAGESSEN - DINNER,"DAMPFER ""BARBAROSSA""",CARD; ILLUS; COL; 5.25X7.5;,GERMAN & ENGLISH; ILLUSTRATION OF PASSENGERS SROLLING AND CHATTING ON DECK; THIS DUPLICATION OF MENUS ON SAME DATES INDICATES ANOTHER STEAMSHIP CLASS (NO MUSICAL CONCERT INCLUDED);,1901-04-15T00:00:00Z
83,Mashed potatoes,35173,,23899,35173,DINNER,FL,FOLDER;ILLUS;COL;4.5X7.5,HOTEL EMBLEM;,1901-02-08T00:00:00Z
83,Mashed potatoes,35229,,23912,35229,DINNER,"THE BASS ROCK,GLOUCESTER,MA.",FOLDER; 3.5 X 4.5;,,1888-07-17T00:00:00Z
83,Mashed potatoes,35286,,23928,35286,TABLE D'HOTE MEAL,,CARD;ILL;COL;5.25X7.75;,PABST BLUE RIBBON LOGO ON MENU;FRENCH CLARET SERVED FOR 25c;,1899-11-19T00:00:00Z
83,Mashed potatoes,35305,0.2,23933,35305,DAILY MENU,,CARD; 6.75 X 11;,PRICED MENU AND WINE LIST;,1900-01-31T00:00:00Z
83,Mashed potatoes,35352,,23945,35352,DINNER,"PINEHURSSST, N.C.",BROADSIDE; ILLUS; 5 X 7;,,1901-01-19T00:00:00Z
83,Mashed potatoes,35372,,23951,35372,LUNCHEON,"BOSTON, MASS;",BROADSIDE; 4.75 X 6.25;,,1899-10-04T00:00:00Z
83,Mashed potatoes,3539,,13621,3539,TABLE D'HOTE DINNER,NY,CARD; 5.5X7;,"""WITH WINE-50 CENTS;""",1901-04-26T00:00:00Z
83,Mashed potatoes,35402,,23958,35402,LUNCHEON,FL,CARD; ILLUS; COL; 4.5X6.75;,HOTEL SEAL AT TOP;,1901-02-28T00:00:00Z
83,Mashed potatoes,35420,,23961,35420,DINNER,NY,BROADSIDE; 5.5 X 8.5;,INFORMATION WRITTEN BY FNB;,1897-07-04T00:00:00Z
83,Mashed potatoes,35432,,23967,35432,BANQUET TO THE PHOENIX & MARICOPA COUNTY BOARD OF TRADE,"PHOENIX,ARIZONA",BROADSIDE [ON PINK SILK];4.75X10;,MENU PRINTED ON SILK FABRIC & THEN PASTED ON CARDBOARD;WINES LISTED;,1906-03-18T00:00:00Z
83,Mashed potatoes,35440,,23971,35440,LUNCHEON,FL,CARD; COL; 4 X 7.5;,BLUE STOCK; PROGRAM OF JUBILEE SINGERS IN THE EVENING; NOTE ABOUT PURITY OF WATER;,1901-03-19T00:00:00Z
83,Mashed potatoes,35442,0.1,23972,35442,DINNER MENU,STEAMER RHODE ISLAND,BROADSHEET; ILLUS; COL; 11X8.5;,INCLUDES PRICED WINE LIST;,1899-10-17T00:00:00Z
83,Mashed potatoes,35512,,23985,35512,FIRST ANNUAL DINNER,"NEW ROCHELLE, NY",BROADSIDE; COL;3.75X5.75;,,1899-04-28T00:00:00Z
83,Mashed potatoes,35526,,23989,35526,FOURTH OF JULY DINNER,VA,BROADSIDE; ILLUS; COL; 4.5X7;,DECORATED WITH EAGLE AND FLAG,1895-07-04T00:00:00Z
83,Mashed potatoes,35544,,23996,35544,INSPECTION TRIP - LUNCHEON,EN ROUTE WASHINGTON-ATLANTA,CARD/5.5 X 6.5;,,1905-11-13T00:00:00Z
83,Mashed potatoes,3559,0.1,13628,3559,LUNCHEON,NY,CARD; ILLUS; COL; 5.5X9.25;,A LA CARTE MENU; HOTEL EMBLEM AT TOP;,1901-04-26T00:00:00Z
83,Mashed potatoes,35600,,24010,35600,MENU,"JACKSONVILLE, FL",CARD; ILLUS; COL; 5X7.25;,[DATE INFO SUPPLIED BY FEB]; HOTEL SEAL AT TOP;,1901-01-12T00:00:00Z
83,Mashed potatoes,35632,,24019,35632,LUNCHEON,NJ,CARD; 3.75 X 6;,,1892-05-19T00:00:00Z
83,Mashed potatoes,35636,,24021,35636,FOURTH OF JULY DINNER,RI,BOOKLET;ILL;COL;5.5X8;,,1899-07-04T00:00:00Z
83,Mashed potatoes,35650,,24025,35650,256TH ANNIVERSARY REPAST,"FANEUIL HALL, [BOSTON,MASS]",BOOKLET; ILL; 4.5X7;,COMMITTEE MEMBERS LISTED; FASTENED AT LEFT TOP TO BOTTOM WITH RED WHITE AND BLUE STRIPED RIBBON;WINES SERVED;,1894-06-04T00:00:00Z
83,Mashed potatoes,35750,,24042,35750,DINNER,NJ,BOOKLET;ILLUS;7.25X5.5;,,1891-07-04T00:00:00Z
83,Mashed potatoes,35808,,24058,35808,DINNER,ME,BOOKLET;3 1/2X7,"O.M.SHAW & SON,PROPS.",1880-10-21T00:00:00Z
83,Mashed potatoes,35847,,24067,35847,LUNCHEON,FL,CARD; ILLUS; COL; 3.75X7.5;,HOTEL SEAL AT TOP OF MENU;,1901-03-02T00:00:00Z
83,Mashed potatoes,35897,,24078,35897,DINNER MENU,"NEW BRIGHTON, S.I.",BROADSIDE; ILLUS; COL; 5.5X8.25;,,1899-11-27T00:00:00Z
83,Mashed potatoes,35908,0.15,24081,35908,DAILY MENU,"MADISON SQUARE, NEW YORK",FOLDER; ILLUS; 6.5 X 10.5;,SMALL PRICED WINE LIST; ILLUSTRATION OF HOTEL AND SITE; BRIEF HISTORY  OF HOTEL;PRICED MENU;,1907-01-09T00:00:00Z
83,Mashed potatoes,35926,,24086,35926,DAILY MENU,"8 CENTRAL AVENUE, NEWARK, NJ",FOLDER; 5.5 X 9.5;,"PRICED MENU, LARGELY HANDWRITTEN; NOTE ABOUT PURITY OF DRINKING WATER;",1907-09-05T00:00:00Z
83,Mashed potatoes,35963,,24095,35963,DINNER MENU,"WATCH HILL, RI",FOLDER; ILLUS; COL; 3.75 x 6;,ILLUSTRATION OF STYLISHLY DRESSED LADY ON COVER.  NAME OF PROPRIETOR INCLUDED,1892-08-28T00:00:00Z
83,Mashed potatoes,35985,,24102,35985,LUNCHEON,,BROADSIDE; 4 X 7.5;,,1901-02-01T00:00:00Z
83,Mashed potatoes,35987,,24103,35987,LUNCHEON,MA,BROADSIDE; ILLUS; COL; 3.75X6;,HOTEL SEAL AT TOP;,1899-11-24T00:00:00Z
83,Mashed potatoes,3599,,13641,3599,DINNER,,CARD;ILL;COL;4.5X7.5;,TABLE D'HOTE DINNER INCLUDES WINE;UNIDENTIFIED TALL BUILDING;,1900-05-25T00:00:00Z
83,Mashed potatoes,3601,0.1,13642,3601,DINNER,"LONDON,[ENGLAND]",CARD;ILL;3.5X9.25;,STEEL BRIDGE OVER THE NIAGARA RIVER;,1900-05-26T00:00:00Z
83,Mashed potatoes,36037,,24111,36037,LUNCHEON,FL,CARD; ILLUS; COL; 4.5X6.75;,HOTEL SEAL AT TOP;,1901-03-14T00:00:00Z
83,Mashed potatoes,3607,,13645,3607,DINNER,SS CITY OF RIO DE JANERIO,FOLDER;ILL;COL;5.5X8.75;,HANDWRITTEN AND MECHANICALLY  REPRODUCED;2 COPIES,1900-05-26T00:00:00Z
83,Mashed potatoes,36072,,24122,36072,DINNER,"OLD COLEMAN HOUSE,BWAY, NY",BROADSIDE; 5.25 X 9.5;,PRICE OF WINE WITH DINNER LISTED;,1901-03-25T00:00:00Z
83,Mashed potatoes,36084,,24127,36084,NEW YEAR DINNER,PA,BOOKLET; COL; ILLUS; 6.25 X 7;,PALE BLUE; HUMOROUS DRAWING OF COOK STIRRING POT; WHITE CORD;,1894-01-01T00:00:00Z
83,Mashed potatoes,36133,,24142,36133,LUNCHEON,FL,CARD; ILLUS; COL; 4.5X6.75;,HOTEL SEAL AT TOP;,1901-03-02T00:00:00Z
83,Mashed potatoes,3615,,13648,3615,DINNER,,CARD;4X5;,DATE HANDWRITTEN PROBABLY BY FB;PRICED WINE LIST;,1900-05-01T00:00:00Z
83,Mashed potatoes,36197,0.1,24161,36197,BILL OF FARE,"GLEN ISLAND, NY",FOLDER; ILLUS; 6 x 9.25;,"ILLUSTRATIONS OF HOTEL, LAKE, DINING ROOM OVERLOOKING WATER; INCLUDES PRICED WINE LIST",1892-08-14T00:00:00Z
83,Mashed potatoes,36213,,24166,36213,FIFTH ANNUAL BANQUET,NJ,BOOKLET;ILL;COL;4.25X7.25;,ADVERISEMENTS;MUSICAL PROGRAM;,1901-03-29T00:00:00Z
83,Mashed potatoes,36246,,24175,36246,DINNER,"PLYMOUTH, MA",FOL;4.5X5.5;,SUNDAY DINNER;,1898-09-04T00:00:00Z
83,Mashed potatoes,36264,,24180,36264,DINING CAR SERVICE (DINNER?),,FOLDER; ILLUS; COL; 4.25 X 6,BROWN FLORAL DECORATION; DRAWING OF CHATEAU FRONTENAC; PRICED MENU AND WINE LIST;,1897-01-01T00:00:00Z
83,Mashed potatoes,36270,,24182,36270,"DAILY MENU, LUNCH",NY,FOLDER; ILLUS; COL; 5X8;,"PRICED WINES LISTED ON BOTTOM; COVER ON GREEN STOCK; ART DECOISH PRINT ON COVER; INVITATION TO ""WITNESS THE INTERESTING PROCESS OF MANUFACTURE OF SHREDDED WHOLE WHEAT BISCUIT"" ON BACK; DATE NOTED BY FEB;",1905-08-10T00:00:00Z
83,Mashed potatoes,36282,,24187,36282,NINETEENTH ANNUAL DINNER,"SCRANTON, PA",BOOKLET; ILLUS; 5.5 X 8.25;,ILLUSTRATION OF OLD SOUTH CHURCH; QUOTES; TOASTS;,1905-12-22T00:00:00Z
83,Mashed potatoes,36326,,24200,36326,LUNCH,,BROADSIDE; COL; 4.5 X 7;,,1901-02-24T00:00:00Z
83,Mashed potatoes,36350,,24211,36350,DINNER,,CARD; 4.5X6.75; ILLUS; COL;,"ILLUS, RED FLAG WITH BRITISH LION HOLDING THE GLOBE; WINE LIST;",1900-02-10T00:00:00Z
83,Mashed potatoes,36363,0.1,24214,36363,MENU,NY,FOLDER; ILLUS; 6.5X9.25;,ILLUSTRATION OF PRESENT HOTEL ON FRONT COVER; ILLUSTRATION OF HOTEL IN 1852 ON BACK COVER;,1900-01-27T00:00:00Z
83,Mashed potatoes,36394,,24220,36394,LUNCHEON,FL,CARD; ILLUS; COL; 4X7.25;,HOTEL SEAL AT TOP OF MENU;,1901-03-01T00:00:00Z
83,Mashed potatoes,3643,,13657,3643,FOURTH OF JULY DINNER,CO,BOOKLET; ILLUS; COL; 5.25 X 6.25;,MUSICAL PROGRAM; ILLUSTRATION OF COLONIAL SOLDIER AND WOMAN; BURST OF STARS;,1900-07-04T00:00:00Z
83,Mashed potatoes,36456,,24235,36456,CONEY ISLAND DINNER,"VAN BUREN'S HOTEL; CONEY ISLAND, NY",CARD; ILLUS; 5.5 X 9.5;,PHOTOGRAPH OF HOTEL;,1898-07-13T00:00:00Z
83,Mashed potatoes,36459,0.1,24237,36459,CARTE DU JOUR,NY,CARD; COL; 7 X 11;,PRICED MENU; PINK PAPER; HOTEL CREST;,1900-01-24T00:00:00Z
83,Mashed potatoes,36480,,24243,36480,DAILY MENU,NJ,CARD; 5.0X8.0;,,1900-02-06T00:00:00Z
83,Mashed potatoes,36506,,24253,36506,DINNER,NY,BOOKLET;ILL;4 1/4X6,ILLUSTRATION OF NIAGARA FALLS SCENE,1881-09-03T00:00:00Z
83,Mashed potatoes,3651,,13660,3651,DINNER,"COLORADO SPRINGS, CO",FOLDER; ILLUS; 5.25 X 7;,LITHOGRAPH OF HOTEL;,1900-07-04T00:00:00Z
83,Mashed potatoes,36582,,24270,36582,MENU,VA,BROADSHEET; ILLUS; COL; 4.5X7;,THIS APPEARS TO BE A LUNCHEON MENU; HOTEL SEAL AT TOP OF MENU;,1897-04-12T00:00:00Z
83,Mashed potatoes,3659,,13663,3659,SUNDAY DINNER,MT,FOLDER; COL; ILLUS; 4.75 X 6;,TAN STOCK; DRAWING OF BOAT ON LAKE;,1900-10-07T00:00:00Z
83,Mashed potatoes,36596,0.15,24274,36596,DINNER,NY,FOLDER;ILL;COL;6X9;,INITIALS H.E.ENCLOSED IN A WREATH ON FRONT COVER;PRICED WINE LIST;ANNOUNCEMENT OF TABLE D'HOTE DINNER EVERY SUNDAY FROM 6 TO 8 PM FOR $1;SEPARATE CARD WITH SUNDAY EVENING CONCERT PROGRAM;,1900-01-28T00:00:00Z
83,Mashed potatoes,366,,12535,366,DINNER,"MAXWELL HOUSE, NASHVILLE, [TN];",BROADSIDE; ILLUS; 5.75X7.5;,"ILLUS, PICTURE OF HOTEL;",1900-03-11T00:00:00Z
83,Mashed potatoes,36617,,24279,36617,FOURTH DINNER-DISCUSSION,TONTINE HOTEL,CARD; 4.75X6;,,1907-02-21T00:00:00Z
83,Mashed potatoes,36622,,24281,36622,DINNER,,FOLDER; ILLUS; 4.5 X 7.25;,,1901-03-08T00:00:00Z
83,Mashed potatoes,3665,,13665,3665,DINNER,IL,FOLDER; ILLUS; 5.5 X 7;,PHOTOGRAPHS OF VARIOUS ASPECTS OF HOTEL; MUSICAL PROGRAM;,1900-10-07T00:00:00Z
83,Mashed potatoes,36655,,24287,36655,RECEPTION & DINNER TO MR. WILLIAM J. BRYAN,MA,BOOKLET; ILLUS; 5.25X7;,"INCLUDES WINES SERVED WITH INDIVIDUAL COURSES; DINNER, PUBLIC MEETING AND RECEPTION COMMITTEES LISTED; CATERER & ORCHESTRA INDICATED; PHOTOGRAPH OF GUEST OF HONOR, MR. BRYAN, ON COVER; RED. WHITE & BLUE SILK RIBBON ATTACHMENT;",1900-01-30T00:00:00Z
83,Mashed potatoes,36663,15.0,24289,36663,LUNCHEON,"BROADWAY AND 52ND STREET, NEW YORK",CARD; COL; 6.75 X 7.5;,BLUE; PRICED MENU;,1900-01-24T00:00:00Z
83,Mashed potatoes,36677,,24292,36677,CHRISTMAS DINNER,"NEWARK,NJ",BOOKLET;ILL;COL;5.5X7;,FRONT COVER IDENTICAL TO 1899-887 WITH THE ADDITION OF FRINGED CORD AT LEFT;HOTEL PICTURED ON BACK COVER;,1899-12-25T00:00:00Z
83,Mashed potatoes,36699,,24294,36699,DINNER,FL,FOLDER; ILLUS; COL; 4.5X7;,HOTEL SEAL ON COVER;,1901-03-15T00:00:00Z
83,Mashed potatoes,3671,,13667,3671,DINNER,"HELENA, MONTANA",BROADSIDE; ILLUS; 4.5 X 7;,,1900-10-08T00:00:00Z
83,Mashed potatoes,3675,0.15,13669,3675,DINNER,CA,BROADSHEET; 6 X 11;,COMPLETE MENU ON BACK ALL IN FRENCH;,1900-10-08T00:00:00Z
83,Mashed potatoes,3676,,13670,3676,DINNER,"YOKOHAMA, JAPAN","FOLDER; ILLUS, ON EACH PAGE; COL; 6.5 X 9.75;",FULL PAGE FOR WINE LIST WITH PRICES; MUSIC PROGRAM INCLUDED;,1900-10-08T00:00:00Z
83,Mashed potatoes,36763,,24306,36763,11TH ANNUAL DINNER,"HOTEL JERMYN, SCRANTON, PA",BOOKLET; ILLUS; 6.5X7;,OFFICERS AND TOASTS LISTED; IMPORTANT EVENTS IN HISTORY OF ANTHRACITE AND ASSOCITED SKETCHES;,1908-02-07T00:00:00Z
83,Mashed potatoes,36769,,24307,36769,DINNER,"BINGHAMPTON,NY",BROADSIDE; COLORED PRINT;,,1896-10-13T00:00:00Z
83,Mashed potatoes,368,,12536,368,LUNCHEON,"MAXWELL HOUSE, NASHVILLE, [TN];",BROADSIDE; 4.25X6.0;,,1900-03-11T00:00:00Z
83,Mashed potatoes,36829,,24319,36829,DAILY MENU,,BROADSHEET ILLUS.,INCLUDES WINE LIST,1864-09-02T00:00:00Z
83,Mashed potatoes,36838,,24322,36838,LUNCH,,CARD;ILL;COL;3 3/4X5.5,"HANDWRITTEN INSERTS UNDER PRINTED ITEMS;PLACE NAME,PLACE,LUNCH IN MAROON",1881-01-01T00:00:00Z
83,Mashed potatoes,36868,,24329,36868,LUNCHEON,FL,BROADSHEET; HOTEL EMBLEM; 4 X 7.5;,LIST OF ALL LOCAL FISH ON BACK;,1901-03-23T00:00:00Z
83,Mashed potatoes,3689,,13675,3689,DINNER,"AUGUSTA, ME",CARD; COL; 4.25 X 6.75;,BLUE STOCK; RED PRINT; YELLOW LOGO;,1900-08-12T00:00:00Z
83,Mashed potatoes,36920,,24346,36920,DINNER MENU,"WATCH HILL, RI",BROADSHEET; 4.50 x 7;,"""GREEN CORN"" ON MENU",1892-08-25T00:00:00Z
83,Mashed potatoes,36966,10.0,24356,36966,LUNCHEON,NY,CARD; COL; 5.25 X 8.25;,PRICED MENU; TAN STOCK;,1905-12-22T00:00:00Z
83,Mashed potatoes,36982,,24361,36982,CHRISTMAS DINNER,NY,BROADSHEET; ILLUS; 5.5X7.5;,ILLUSTRATION OF WOMAN IN A GARDEN; NAME OF HOTEL PROPRIETOR INCLUDED,1893-12-25T00:00:00Z
83,Mashed potatoes,370,,12537,370,BREAKFAST,,CARD; ILLUS; COL; 4.5X6.5;,RED FLAG WITH LION HOLDING GLOBE OF WORLD; PRICED WINE LIST;,1900-03-11T00:00:00Z
83,Mashed potatoes,37026,,24374,37026,LUNCH,"FORT MONROE,VIRGINIA",CARD;ILL;COL;5X7.5;,,1897-04-25T00:00:00Z
83,Mashed potatoes,3705,,13679,3705,SECOND ANNIVERSARY DINNER,OH,BOOKLET; COL; ILLUS; 4.5 X 8.75;,MAROON STOCK; GOLD DECORATIVE PATTERN; SPINNING WHEEL;,1900-10-24T00:00:00Z
83,Mashed potatoes,37088,,24381,37088,DINNER,"MADISON SQUARE, NY",FOLDER; ILLUS; COL; 5.5 X 4.25;,"DRAWING OF HOTEL; TWO COPIES,ONE BLUE ONE ECRU;",1900-01-09T00:00:00Z
83,Mashed potatoes,37094,0.15,24383,37094,BILL OF FARE,,BROADSIDE; 6X9;,INCLUDES PRICED WINE LIST,1892-12-06T00:00:00Z
83,Mashed potatoes,37138,,24401,37138,DINNER,FL,CARD; ILLUS; COL; 4.75X9;,HOTEL SEAL AT TOP OF MENU;,1901-03-13T00:00:00Z
83,Mashed potatoes,37161,,24408,37161,LUNCH,NY,CARD;ILL;COL;5.5X7.75;,LION ON TOP OF CAPPED COLUMN WITH HOTEL NAME AND ENTWINNED LEAVES ON FRONT COVER;HOTEL BUILDING IN WINTER SCENE ON BACK COVER;,1900-01-17T00:00:00Z
