"","Dish_id","Dish_name","menu_page_id","price","Menu_id","Menupage_id","event","place","physical_description","notes","date","states"
"3386",219,"Boiled potatoes",12938,NA,16697,12938,"BREAKFAST","EN ROUTE ABOARD DAMPFER BARBAROSSA","CARD; COL; ILLUS; 5.5 X 8;","MENU IN GERMAN AND ENGLISH; ILLUSTRATION OF SAILING SHIP; AND ROCKY SHORE;BACK OF MENU SET UP AS POST CARD;","1901-04-28T00:00:00Z","AR"
"3387",219,"Boiled potatoes",1295,NA,12843,1295,"BREAKFAST","","BROADSIDE;ILL;COL;5.5X8.5;","HANDWRITTEN ITEMS OF PRINTED FORM;FLAG;2 COPIES","1900-03-02T00:00:00Z",""
"3388",219,"Boiled potatoes",1297,NA,12844,1297,"LUNCH","","BROADSIDE;ILL;COL;5.5X8.5;","HANDWRITTEN ITEMS OF PRINTED FORM;FLAG;2 COPIES","1900-03-02T00:00:00Z",""
"3389",219,"Boiled potatoes",1299,NA,12845,1299,"DINNER","","FOLDER;ILL;COL;5.5X8.5;","HANDWRITTEN ITEMS OF PRINTED FORM;FLAGS,ANCHOR,PORTHOLES WITH SCENES;SEA WITH BIRD ON BACK COVER;2 COPIES;","1900-03-02T00:00:00Z",""
"3390",219,"Boiled potatoes",12992,NA,16718,12992,"DINNER","THE PULLMAN COMPANY - EN ROUTE","CARD; 4.75 X 6.5;","PRIX FIXE MENU;","1901-08-31T00:00:00Z","CO"
"3391",219,"Boiled potatoes",13006,NA,16725,13006,"DINNER","","CARD; 4.5 X 6.25;","SECTION OF NEWSPAPER CLIPPING FROM ...YORK MAIL AND EXPRESS DATED SEPT. 7, 1901, AND PHOTO OF TENNIS PLAYER ON BACK;","1901-09-01T00:00:00Z",""
"3392",219,"Boiled potatoes",13008,NA,16726,13008,"","","","","1901-09-01T00:00:00Z",""
"3393",219,"Boiled potatoes",13014,NA,16729,13014,"DINNER","THE PULLMAN COMPANY - EN ROUTE","CARD; 4.75 X 6.5;","PRIX FIXE MENU;","1901-09-03T00:00:00Z","CO"
"3394",219,"Boiled potatoes",1303,NA,12846,1303,"BREAKFAST","SCRANTON, PA","CARD; 5.5 X 7.25;","LISTING OF BOTTLED SAUCES AVAILABLE;","1900-03-14T00:00:00Z","PA"
"3395",219,"Boiled potatoes",1305,NA,12847,1305,"LUNCHEON","SCRANTON, PA","CARD; 4 X 7.25;","","1900-03-14T00:00:00Z","PA"
"3396",219,"Boiled potatoes",13052,NA,16741,13052,"DINNER","","CARD; 4.25 X 6.25","SMALL FLAG AND LOGO;","1900-02-27T00:00:00Z",""
"3397",219,"Boiled potatoes",13066,NA,16748,13066,"LUNCH","EN ROUTE ABOARD S.S. WESTERNLAND","CARD; ILLUS; 5 X 8;","HANDWRITTEN; GARLAND OF COOK, COOKING UTENSILS;","1900-02-27T00:00:00Z","AR"
"3398",219,"Boiled potatoes",13068,NA,16749,13068,"DINNER","","BROADSHEET; ILLUS; COL; 10.5X9.5;","HAND WRITTEN; ILLUS, YOUTHS IN JAPANESE COSTUME, CARRYING FLOAT;  REVERSE SIDE, MAP OF INDIAN OCEAN SHOWING THE STEAMER TRACKS OF THE NIPPON YUSEN KAISHA;","1900-08-20T00:00:00Z",""
"3399",219,"Boiled potatoes",1307,NA,12848,1307,"DINNER","SCRANTON, PA","CARD; 5.25 X 6.75;","","1900-03-14T00:00:00Z","PA"
"3400",219,"Boiled potatoes",13070,NA,16750,13070,"BREAKFAST","","BROADSIDE; 5.5X7.75;","FIRST CLASS BILL OF FARE; HAND WRITTEN;","1900-08-20T00:00:00Z",""
"3401",219,"Boiled potatoes",13072,NA,16751,13072,"BREAKFAST","","BROADSIDE; 5.5X7.75;","HAND WRITTEN;","1900-08-20T00:00:00Z",""
"3402",219,"Boiled potatoes",13074,NA,16752,13074,"TIFFIN","","BROADSIDE; 5.5X7.75;","HAND WRITTEN;","1900-08-20T00:00:00Z",""
"3403",219,"Boiled potatoes",13076,NA,16753,13076,"BREAKFAST","","BROADSIDE; 5.5X7.75;","HAND WRITTEN;","1900-08-21T00:00:00Z",""
"3404",219,"Boiled potatoes",13080,NA,16755,13080,"DINNER","","BROADSHEET; ILLUS; COL; 10.5 X 9.5;","HANDWRITTEN; ILLUSTRATION OF CHILDREN CARRYING LANTERNS AND DRUM; MAP ON BACK OF ROUTES COVERED BY LINE;","1900-08-31T00:00:00Z",""
"3405",219,"Boiled potatoes",13092,NA,16761,13092,"DINNER","","BROADSIDE; COL; 4.5 X 7 ;","","1900-09-01T00:00:00Z",""
"3406",219,"Boiled potatoes",13098,NA,16764,13098,"LUNCHEON","","BROADSIDE; COL; 4.5 X 7.25;","","1900-09-01T00:00:00Z",""
"3407",219,"Boiled potatoes",13104,NA,16767,13104,"DINNER","SS HONG KONG MARU","CARD;ILLUS;6.25X7.75;","VARIOUS ILLUSTRATIONS ON BACK;","1900-09-01T00:00:00Z","AR"
"3408",219,"Boiled potatoes",1311,0.25,12850,1311,"DINNER","RR STATION","CARD; COL; 6 X 10;","PRICED MENU; PRICED WINE LIST; AFTER THEATRE SUPPER TO ORDER; BLUE; LOGO;","1900-03-14T00:00:00Z",""
"3409",219,"Boiled potatoes",13110,NA,16770,13110,"BREAKFAST","","BROADSHEET;5.25X7.75;","","1900-09-01T00:00:00Z",""
"3410",219,"Boiled potatoes",13124,NA,16777,13124,"DINNER","SS RIO DE JANEIRO","FOLDER; ILLUS; 5.75X8.75;","ILLUS, STEAMSHIP ON COVER IN RED WITHIN DECORATIVE BORDER;","1900-07-08T00:00:00Z","DE"
"3411",219,"Boiled potatoes",13128,NA,16778,13128,"DINNER","NIAGARA TO THE SEA","CARD;ILLUS;4.25X7;","WINE LIST ON BACK;CANDLE STICK,CHAFING DISH,FOOD;DATE WRITTEN BY HAND PROBABLY FB;","1900-07-08T00:00:00Z","AR"
"3412",219,"Boiled potatoes",13130,NA,16779,13130,"DINNER","NIAGARA TO THE SEA","CARD;ILLUS;4.25X7;","WINE LIST ON BACK;CANDLE STICK,CHAFING DISH,FOOD;DATE WRITTEN BY HAND PROBABLY FB;","1900-07-09T00:00:00Z","AR"
"3413",219,"Boiled potatoes",13131,NA,16780,13131,"TABLE DE HOTE DINNER/FISH DINNER","OLD ORCHARD BEACH, ME;","FOLDER; ILLUS; COL; 5.0X8.0;","ILLUS OF HOTEL ON COVER; ILLUS OF HILDRETH'S ORIGINAL AND ONLY VELVET MOLASSES CANDY FACTORY ON REAR COVER; TABLE DE HOTE DINNER SERVED FROM 12 TO 3 FOR 75 CENTS; FISH DINNER SERVED FROM 11 A.M. TO 7 P.M. FOR 50 CENTS;","1900-07-12T00:00:00Z","AR"
"3414",219,"Boiled potatoes",13132,NA,16780,13132,"TABLE DE HOTE DINNER/FISH DINNER","OLD ORCHARD BEACH, ME;","FOLDER; ILLUS; COL; 5.0X8.0;","ILLUS OF HOTEL ON COVER; ILLUS OF HILDRETH'S ORIGINAL AND ONLY VELVET MOLASSES CANDY FACTORY ON REAR COVER; TABLE DE HOTE DINNER SERVED FROM 12 TO 3 FOR 75 CENTS; FISH DINNER SERVED FROM 11 A.M. TO 7 P.M. FOR 50 CENTS;","1900-07-12T00:00:00Z","AR"
"3415",219,"Boiled potatoes",13140,0.15,16783,13140,"LUNCHEON","ON BOARD SS NORTH WEST","CARD; ILLUS; 7.25X12.75","ILLUS, DRAWING OF STEAMER SET WITHIN FRAME;","1900-07-14T00:00:00Z","AR"
"3416",219,"Boiled potatoes",13190,NA,16803,13190,"","","","","1900-02-16T00:00:00Z",""
"3417",219,"Boiled potatoes",1323,0.1,12854,1323,"DAILY MENU","NY","CARD; 6.25 X 9.25;","PRICED MENU;","1900-03-14T00:00:00Z","NY"
"3418",219,"Boiled potatoes",13237,NA,16824,13237,"BREAKFAST","EN ROUTE ABOARD DAMPFER LAHN","CARD; COL; ILLUS; 5.5 X 8.25;","MENU IN GERMAN AND ENGLISH; ILLUSTRATION OF AND ROCKY SHORE;BACK OF CARD PRINTED AS POSTCARD FOR MAILING;","1901-05-13T00:00:00Z","AR"
"3419",219,"Boiled potatoes",1325,NA,12855,1325,"LUNCHEON","BROADWAY, NY","CARD; 5.5 X 8.25;","LOGO;","1900-03-14T00:00:00Z","NY"
"3420",219,"Boiled potatoes",13289,NA,16848,13289,"LUNCHEON","RMS OCEANIC","CARD; ILLUS; COL; 4.25X6.25;","RED FLAG WITH STAR; MONOGRAM;","1900-02-12T00:00:00Z","MS"
"3421",219,"Boiled potatoes",13303,NA,16855,13303,"DINNER","NY","CARD;ILL;COL;4X6.25;","FLAG WITH BIRD IN BLUE UPPER LEFT;PRICED WINE LIST ON BACK;","1900-02-14T00:00:00Z","NY"
"3422",219,"Boiled potatoes",13311,NA,16859,13311,"LUNCH","SS WESTERNLAND","CARD;ILL;COL;5X8;","LETTERS OF NAME IN CUTLERY AND COOKING ITEMS;ANGEL WITH APRON AND COOKS HAT STIRRING POT;GARLAND OF FOOD AND COOKING ITEMS;HANDWRITTEN MENU DUPLICATED MECHANICALLY;","1900-02-14T00:00:00Z","LA"
"3423",219,"Boiled potatoes",1337,NA,12859,1337,"CLUB DINNER","NY","CARD; 4.5 X 7.5;","UNPRICED MENU; LOGO;","1900-03-14T00:00:00Z","NY"
"3424",219,"Boiled potatoes",13379,NA,16887,13379,"DINNER","R. M. S. ETRURIA","CARD; ILLUS; COL; 4.5X6.75;","ILLUS, RED FLAG WITH LION HOLDING WORLD GLOBE; PRICED WINE LIST;","1900-03-08T00:00:00Z","IA"
"3425",219,"Boiled potatoes",13391,NA,16892,13391,"DINNER","R. M. S. ETRURIA","CARD; ILLUS; COL; 4.5X6.75;","ILLUS, RED FLAG WITH LION HOLDING WORLD GLOBE; PRICED WINE LIST;","1900-03-09T00:00:00Z","IA"
"3426",219,"Boiled potatoes",134,NA,12465,134,"FRUHSTUCK-BREAKFAST","DAMPFER KAISER WILHELM DER GROSSE;","CARD; ILLU; COL; 5.5X8.0;","MENU IN GERMAN AND ENGLISH; ILLUS, STEAMSHIP AND SAILING VESSEL;","1900-04-16T00:00:00Z","DE"
"3427",219,"Boiled potatoes",1341,0.1,12861,1341,"DAILY MENU","NY","CARD; 6.25 X 9.25;","PRICED MENU;","1900-03-14T00:00:00Z","NY"
"3428",219,"Boiled potatoes",13413,NA,16899,13413,"DINNER","","FOLDER; 5.75X8.75;","","1900-05-17T00:00:00Z",""
"3429",219,"Boiled potatoes",13421,NA,16902,13421,"DINNER","","FOLDER; 5.75X8.75;","","1900-05-18T00:00:00Z",""
"3430",219,"Boiled potatoes",13425,NA,16903,13425,"BREAKFAST","","BROADSIDE; 5.75X8.75;","TWO COPIES;","1900-05-18T00:00:00Z",""
"3431",219,"Boiled potatoes",13445,NA,16912,13445,"DINNER","143 LIBERTY STREET, NY","CARD; 4.5 X 5.75;","TABLE D'HOTE DINNER; WINE INCLUDED; PRICED AT 75 CENTS WHEN SERVED FROM 5 TO 8 P.M.; ADDITIONAL PRICED WINE LIST ON BACK;","1900-05-23T00:00:00Z","NY"
"3432",219,"Boiled potatoes",13447,NA,16913,13447,"DINNER","","BROADSHEET; ILLUS; COL; 10.5X9.5;","HAND WRITTEN; ILLUS, GEISHA; REVERSE SIDE, MAP OF INDIAN OCEAN AND SOUTH PACIFIC OCEAN, SHOWING THE STEAMER TRACKS OF THE NIPPON YUSEN KAISHA;","1900-08-21T00:00:00Z",""
"3433",219,"Boiled potatoes",1345,NA,12863,1345,"DINNER","NY","BROADSIDE; HOTEL EMBLEM; 5.25 X 7.5;","","1900-03-14T00:00:00Z","NY"
"3434",219,"Boiled potatoes",1347,NA,12864,1347,"TABLE D'HOTE DINNER","59 ST. & 5TH AVE. NY","BROADSIDE; ILLUS; COL; 5.5 X 7.5;","","1900-03-14T00:00:00Z","NY"
"3435",219,"Boiled potatoes",13481,NA,16926,13481,"DINNER","SS RIO DE JANEIRO","FOLDER; ILLUS; 5.75X8.75;","ILLUS, STEAMSHIP IN RED WITHIN DECORATIVE BORDER; TWO COPIES;","1900-06-11T00:00:00Z","DE"
"3436",219,"Boiled potatoes",1349,NA,12865,1349,"LUNCHEON,BILL OF FARE","NY","BROADSIDE; HOTEL EMBLEM; COL; 4.5 X 7;","HOURS LISTED FOR FULL LUNCH;","1900-03-14T00:00:00Z","NY"
"3437",219,"Boiled potatoes",13499,NA,16933,13499,"BREAKFAST","VENTURA","CARD; ILLUS; COL; 5.5X7;","SS COMPANY FLAG AT TOP; MENU HANDWRITTEN IN LAVENDAR INK;","1901-05-24T00:00:00Z",""
"3438",219,"Boiled potatoes",13503,NA,16935,13503,"DINNER","VENTURA","CARD; ILLUS; COL; 5.5X8.5;","SS COMPANY FLAG AT TOP;","1901-05-24T00:00:00Z",""
"3439",219,"Boiled potatoes",1351,NA,12866,1351,"DINNER","","CARD; 4.25X6.5;","BEVELED EDGES GOLD TIPPED; RED FLAG WITH LION WEARING CROWN AND HOLDING GLOBE; PRICED WINE LIST;","1900-04-07T00:00:00Z",""
"3440",219,"Boiled potatoes",13525,NA,16946,13525,"FRUHSTUCK-BREAKFAST","SCHULSCHIFF  ""HERZOGIN SOPHIE CHARLOTTE""","CARD; ILLUS; COL; 5.25X8;","GERMAN & ENGLISH; ILLUSTRATION OF SAILBOAT IN FULL MAST AT SEA; ALSO A POSTCARD;","1901-09-09T00:00:00Z","AR"
"3441",219,"Boiled potatoes",1353,NA,12867,1353,"LUNCHEON TABLE D'HOTE","FIFTH AVENUE & FIFTY-NINTH STREET, NEW YORK, [NY]","CARD; 6.25X9.25","PRINTED IN GREEN; HOTEL LOGO IN GREEN;","1900-04-07T00:00:00Z","NY"
"3442",219,"Boiled potatoes",13561,NA,16957,13561,"FRUHSTUCK","","CARD; ILLUS; COL; 5.5X6.25;","GERMAN & ENGLISH; ILLUSTRATION OF LARGE STEAMSHIP SURROUNDED BY SMALL SAIL BOATS; CARD ALSO A POSTCARD;","1901-09-11T00:00:00Z",""
"3443",219,"Boiled potatoes",13563,NA,16958,13563,"BREAKFAST","EN ROUTE ABOARD FURST BISMARCK","FOLDER; COL; 4.25 X 6.25;","MENU IN GERMAN AND ENGLISH; PINK STOCK; MARINE LOGO WITH LETTERS HAPAG ON BACK COVER;","1901-06-23T00:00:00Z","AR"
"3444",219,"Boiled potatoes",1357,NA,12869,1357,"TABLE D'HOTE DINNER","FIFTH AVENUE & FIFTY-NINTH STREET, NEW YORK, [NY]","CARD; 6.25X9.25","PRINTED IN GREEN; HOTEL LOGO IN GREEN;","1900-04-07T00:00:00Z","NY"
"3445",219,"Boiled potatoes",13573,NA,16962,13573,"BREAKFAST","","CARD; ILLUS; COL;5.25 X 8.25;","MENU IN GERMAN AND ENGLISH; ILLUSTRATION OF SHIPS; BACK OF MENU IMPRINTED FOR USE AS POSTCARD;","1901-06-22T00:00:00Z",""
"3446",219,"Boiled potatoes",1359,NA,12870,1359,"CAFE DINNER TABLE D'HOTE","FIFTH AVENUE & FIFTY-NINTH STREET, NEW YORK, [NY]","CARD; 5.5X7.25;","PRINTED IN GREEN; HOTEL LOGO IN GREEN;","1900-04-07T00:00:00Z","NY"
"3447",219,"Boiled potatoes",13609,NA,16977,13609,"BREAKFAST","","CARD; ILL; COL; 5.5X8;","SHIPS IN HARBOR,FOOD AND UTENSILS; MENUS SEPARATE IN GERMAN AND ENGLISH; MAY BE USED AS POSTCARD;","1901-07-08T00:00:00Z",""
"3448",219,"Boiled potatoes",13623,NA,16984,13623,"BREAKFAST","","CARD; ILLUS; COL;5.25 X 8.25;","MENU IN GERMAN AND ENGLISH; ILLUSTATION OF SHIP AND SEAFOOD; BACK OF MENU IMPRINTED FOR USE AS POSTCARD;","1901-06-20T00:00:00Z",""
"3449",219,"Boiled potatoes",13673,0.2,17000,13673,"LUNCHEON","NY","BROADSIDE; ILLUS; COL; 4.75X7.5;","A LA CARTE PRICED MENU; GOLD SEAL AT TOP OF MENU;","1900-02-22T00:00:00Z","NY"
"3450",219,"Boiled potatoes",13689,0.2,17008,13689,"LUNCHEON","NY","CARD;ILL;COL;4.5X7.5;","","1900-02-25T00:00:00Z","NY"
"3451",219,"Boiled potatoes",1371,NA,12875,1371,"TABLE D'HOTE DINNER","NY","CARD; 4.25X7.0;","FROM 12:00 TO 2:30 AND FROM 5:30 TO 8:00 PM; HOTEL LOGO IN PINK;","1900-04-07T00:00:00Z","NY"
"3452",219,"Boiled potatoes",13715,NA,17018,13715,"BILL OF FARE","NY","BROADSHEET; 3.5X6;","""REGULAR BREAKFAST, 15C; REGULAR DINNER, 15C; 2L MEAL TICKETS FOR $3.00;""","1900-03-25T00:00:00Z","NY"
"3453",219,"Boiled potatoes",13731,NA,17024,13731,"DAILY MENU","BLEECKER STREET, NEW YORK","BROADSHEET; 3.75 X 6;","COMMUTATION TICKETS; TABLES RESERVED FOR LADIES;","1900-03-23T00:00:00Z","NY"
"3454",219,"Boiled potatoes",13733,NA,17025,13733,"DAILY MENU","BLEECKER STREET, NEW YORK","BROADSHEET; 3.75 X 6;","COMMUTATION TICKETS; TABLES RESERVED FOR LADIES;","1900-03-26T00:00:00Z","NY"
"3455",219,"Boiled potatoes",13735,NA,17026,13735,"DAILY MENU","BLEECKER STREET, NEW YORK","BROADSHEET; 3.75 X 6;","COMMUTATION TICKETS; TABLES RESERVED FOR LADIES;","1900-03-28T00:00:00Z","NY"
"3456",219,"Boiled potatoes",13737,NA,17027,13737,"DAILY MENU","BLEECKER STREET, NEW YORK","BROADSHEET; 3.75 X 6;","COMMUTATION TICKETS; TABLES RESERVED FOR LADIES;","1900-03-27T00:00:00Z","NY"
"3457",219,"Boiled potatoes",13749,NA,17033,13749,"DINNER","","CARD; ILLUS; COL; 4.5X6.5;","STEAMSHIP LOGO AT TOP OF MENU; PRICED WINE, LIQUOR, TOBACCO LIST ON BACK OF MENU;","1900-04-09T00:00:00Z",""
"3458",219,"Boiled potatoes",13759,NA,17038,13759,"LUNCHEON","","CARD; ILLUS; COL; 4.25X6.5;","STEAMSHIP COMPANY FLAG AT TOP OF MENU; PRICED WINE, LIQUOR, TOBACCO LIST ON BACK OF MENU;","1900-04-11T00:00:00Z",""
"3459",219,"Boiled potatoes",13761,NA,17039,13761,"DINNER","","CARD; ILLUS; COL; 4.25X6.5;","STEAMSHIP COMPANY FLAG AT TOP OF MENU; PRICED WINE, LIQUOR, TOBACCO LIST ON BACK OF MENU;","1900-04-11T00:00:00Z",""
"3460",219,"Boiled potatoes",13765,NA,17041,13765,"LUNCHEON","EN ROUTE ABOARD R.M.S. LUCANIA","CARD; 4.5 X 7.25;","LOGO; PRICED WINE LIST ON BACK WITH PRICES IN BRITISH CURRENCY;","1900-04-12T00:00:00Z","AR"
"3461",219,"Boiled potatoes",13799,NA,17056,13799,"BREAKFAST","","CARD; ILLUS; COL; 5.25X8;","GERMAN & ENGLISH; ILLUSTRATION OF HARBOR SCENE, ROCKY SHORELINE; CARD ALSO A POSTCARD;","1901-06-16T00:00:00Z",""
"3462",219,"Boiled potatoes",13811,NA,17062,13811,"BREAKFAST","","CARD; ILLUS; COL; 5.25X8;","GERMAN & ENGLISH; ILLUSTRATION OF LARGE SAILBOAT AT SEA; CARD ALSO A POSTCARD;","1901-06-17T00:00:00Z",""
"3463",219,"Boiled potatoes",1382,0.1,12880,1382,"DAILY MENU","NY","FOLDER; 6X9.5;","MONOGRAM ""MC"" ON COVER; INSIDE MENU ""MANHATTANCLUB"" IS HANDWRITTEN; PRICED MENU;","1900-04-08T00:00:00Z","NY"
"3464",219,"Boiled potatoes",13825,NA,17069,13825,"DINNER","SS VENTURA;2ND CABIN","FOLDER;ILLUS;COL;5X7.5;","BUSY ILLUSTRATED FRONT COVER AND BACK COVER;HANDWRITTEN AND DUPLICATED ON FORM;","1901-06-06T00:00:00Z","CA"
"3465",219,"Boiled potatoes",13833,NA,17072,13833,"BREAKFAST","EN ROUTE ABOARD KONIGIN LUISE","CARD, ILLUS; COL; 5.5 X 8;","MENU IN GERMAN AND ENGLISH; ILLUSTRATION OF STEAMER AND FOOD; BACK SET UP FOR USE AS POSTCARD;","1901-06-07T00:00:00Z","AR"
"3466",219,"Boiled potatoes",13839,NA,17075,13839,"BREAKFAST","EN ROUTE ABOARD KONIGIN LUISE","CARD, ILLUS; COL; 5.5 X 8;","MENU IN GERMAN AND ENGLISH; ILLUSTRATION OF STEAMER AND FOOD; BACK SET UP FOR USE AS POSTCARD;","1901-06-08T00:00:00Z","AR"
"3467",219,"Boiled potatoes",13915,NA,17103,13915,"BREAKFAST","","CARD; 5.25 X 7;","HANDWRITTEN, LOGO;","1901-07-23T00:00:00Z",""
"3468",219,"Boiled potatoes",13929,NA,17110,13929,"BREAKFAST","SS FURST BISMARCK","FOLDER;4.25X6.25","MENU IN GERMAN AND ENGLISH","1901-06-26T00:00:00Z","AR"
"3469",219,"Boiled potatoes",13965,NA,17127,13965,"LUNCHEON","CLINTON,NY","CARD; ILLUS; COL; 5X7;","EMBLEM; CROSSED ITEMS;","1901-08-18T00:00:00Z","IN"
"3470",219,"Boiled potatoes",1397,0.2,12886,1397,"LUNCHEON","66TH STREET AND BROADWAY,NEW YORK,NY","CARD;ILL;COL;4.5X7.5;","COAT OF ARMS IN UPPER LEFT;","1900-02-21T00:00:00Z","NY"
"3471",219,"Boiled potatoes",13989,NA,17138,13989,"DINNER","EN ROUTE ABOARD PANAMA LINE STEAMSHIP CITY OF PARA","FOLDER; 6 X 9;","MENU TYPED IN ENGLISH BUT VARIOUS COURSES LISTED IN ENGLISH AND SPANISH; ORNAMENTAL BORDER;","1900-04-20T00:00:00Z","AR"
"3472",219,"Boiled potatoes",13993,NA,17139,13993,"BREAKFAST","EN ROUTE ABOARD PANAMA LINE STEAMSHIP CITY OF PARA","BROADSIDE; 6 X 9;","MENU TYPED IN ENGLISH; ORNAMENTAL BORDER;","1900-04-20T00:00:00Z","AR"
"3473",219,"Boiled potatoes",14158,0.2,17192,14158,"","","","","1900-02-19T00:00:00Z",""
"3474",219,"Boiled potatoes",1419,0.2,12896,1419,"LUNCHEON","66TH STREET AND BR6ADWAY","CARD; 6.5 X 9.75;","PRICED MENU; CREST;","1900-02-18T00:00:00Z","ND"
"3475",219,"Boiled potatoes",142,NA,12468,142,"DINNER","","CARD; ILLUS; COL; 4.75X7.25;","ILLUS, RED AND WHITE CHECKERED FLAG;","1900-04-16T00:00:00Z",""
"3476",219,"Boiled potatoes",1425,0.05,12898,1425,"LUNCHEON","NY","CARD; 4.5 X 7.25;","PRICED MENU; TABLE D'HOTE DINNER; NOTE ABOUT PURITY OF WATER;","1900-02-18T00:00:00Z","NY"
"3477",219,"Boiled potatoes",1440,0.1,12905,1440,"DINNER","75TH ST & CENTRAL PARK WEST, NY","FOLDER; 6.5 X 10.5;","","1900-02-13T00:00:00Z","AL"
"3478",219,"Boiled potatoes",14410,NA,17268,14410,"","","","","1900-04-01T00:00:00Z",""
"3479",219,"Boiled potatoes",14412,NA,17269,14412,"","","","","1900-04-01T00:00:00Z",""
"3480",219,"Boiled potatoes",14416,NA,17271,14416,"","","","","1900-04-02T00:00:00Z",""
"3481",219,"Boiled potatoes",14422,NA,17274,14422,"","","","","1900-08-22T00:00:00Z",""
"3482",219,"Boiled potatoes",1459,NA,12911,1459,"BREAKFAST","","BROADSIDE; GOLD TRIM; 3.5 X 5;","","1900-02-13T00:00:00Z",""
"3483",219,"Boiled potatoes",14867,NA,17438,14867,"","","","","1900-04-07T00:00:00Z",""
"3484",219,"Boiled potatoes",14869,0.2,17439,14869,"","","","","1900-04-07T00:00:00Z",""
"3485",219,"Boiled potatoes",1487,NA,12919,1487,"DINNER","USMS ST LOUIS","CARD;ILL;COL;4X6.25;","FLAG WITH BIRD IN BLUE UPPER LEFT;PRICED WINE LIST ON BACK;","1900-02-14T00:00:00Z","MS"
"3486",219,"Boiled potatoes",1491,NA,12921,1491,"DINNER","","CARD; ILLUS; 4.25 X 6.5;","BRITISH AND AMERICAN FLAGS; PRICED WINE LIST IN BRITISH CURRENCY;","1900-02-22T00:00:00Z",""
"3487",219,"Boiled potatoes",14913,0.2,17458,14913,"","","","","1900-02-18T00:00:00Z",""
"3488",219,"Boiled potatoes",14953,NA,17473,14953,"","","","","1900-02-13T00:00:00Z",""
"3489",219,"Boiled potatoes",14981,NA,17481,14981,"","","","","1900-02-14T00:00:00Z",""
"3490",219,"Boiled potatoes",14985,NA,17483,14985,"","","","","1900-02-22T00:00:00Z",""
"3491",219,"Boiled potatoes",15527,NA,17685,15527,"","","","","1900-02-17T00:00:00Z",""
"3492",219,"Boiled potatoes",15551,NA,17693,15551,"","","","","1900-04-15T00:00:00Z",""
"3493",219,"Boiled potatoes",15609,NA,17713,15609,"","","","","1900-03-07T00:00:00Z",""
"3494",219,"Boiled potatoes",15647,NA,17725,15647,"","","","","1900-03-19T00:00:00Z",""
"3495",219,"Boiled potatoes",1565,0.1,12956,1565,"LUNCHEON","CAR WALTON","CARD;5.75X6.5;","DATE HANDWRITTEN BY FB","1900-05-01T00:00:00Z","AL"
"3496",219,"Boiled potatoes",15651,NA,17726,15651,"","","","","1900-03-22T00:00:00Z",""
"3497",219,"Boiled potatoes",15657,NA,17729,15657,"","","","","1900-03-22T00:00:00Z",""
"3498",219,"Boiled potatoes",15659,NA,17730,15659,"","","","","1900-03-23T00:00:00Z",""
"3499",219,"Boiled potatoes",15735,NA,17751,15735,"","","","","1900-06-10T00:00:00Z",""
"3500",219,"Boiled potatoes",1577,0.2,12961,1577,"LUNCH","NY","CARD;ILL;COL;6.5X8.75;","COAT OF ARMS","1900-03-02T00:00:00Z","NY"
"3501",219,"Boiled potatoes",15783,NA,17769,15783,"","","","","1901-05-31T00:00:00Z",""
"3502",219,"Boiled potatoes",1579,NA,12962,1579,"BREAKFAST","","CARD;ILL;COL;5.5X8.5;","FLAG;","1900-03-02T00:00:00Z",""
"3503",219,"Boiled potatoes",15800,NA,17774,15800,"","","","","1901-01-01T00:00:00Z",""
"3504",219,"Boiled potatoes",1591,NA,12966,1591,"BREAKFAST","","BROADSIDE; ILLUS; COL; 5.5X8.5;","STEAMSHIP FLAG AT TOP; HANDWRITTEN IN LAVENDAR INK;","1900-03-03T00:00:00Z",""
"3505",219,"Boiled potatoes",1595,NA,12968,1595,"DINNER","","FOLDER; ILLUS; COL;5.5X8.5;","MENU ITEMS HANDWRITTEN IN LAVENDAR INK ENTERED ON PRINTED FORM; ANCHOR & FLAGS ON COVER; SEABIRDS ON BACK;","1900-03-03T00:00:00Z",""
"3506",219,"Boiled potatoes",1599,0.1,12969,1599,"LUNCHEON","NY","BROADSIDE; HOTEL EMBLEM; COL; 5 X 7.5;","SEPARATE PRICES FOR EACH ITEM; HOURS FOR LUNCH LISTED;","1900-03-14T00:00:00Z","NY"
"3507",219,"Boiled potatoes",15995,NA,17845,15995,"","","","","1900-09-10T00:00:00Z",""
"3508",219,"Boiled potatoes",1601,NA,12970,1601,"TABLE D'HOTE DINNER - FROM 12.30 TO 2.30 & 5.30 TO 8 P.M.","NY","BROADSIDE; HOTEL EMBLEM; COL; 4.5 X 7;","PRICE FOR ENTIRE MEAL LISTED & HOURS;","1900-03-14T00:00:00Z","NY"
"3509",219,"Boiled potatoes",1603,NA,12971,1603,"DINNER","NY","BROADSIDE; HOTEL EMBLEM; COL; 5 X 7.5;","DINNER SERVED FROM 6 TO 8;PRICE UNLISTED;","1900-03-14T00:00:00Z","NY"
"3510",219,"Boiled potatoes",1611,0.2,12974,1611,"LUNCHEON","NY","BROADSIDE; HOTEL EMBLEM; 4.25 X 7.5;","SEPARATE PRICES FOR EACH ITEM;","1900-03-14T00:00:00Z","NY"
